speech,labels
"[7.92104359e-02 8.07797138e-02 9.06090726e-02 8.08261759e-02
 1.02866437e-01 1.12192100e-01 1.62684211e-01 1.85854232e+00
 1.08768525e+01 4.46579696e+01 1.02195142e+02 4.00630943e+01
 1.94923791e+00 7.58546363e-01 4.80063684e-01 2.42280381e-01
 1.63355602e+00 2.42598112e+00 7.60291767e+00 1.93025869e+01
 3.53862188e+01 3.42148207e+01 6.45723005e+00 1.10214046e+00
 1.18892489e+00 8.25558328e+00 4.25742174e+00 2.66187855e+00
 1.88117695e+00 3.93254940e-01 6.41360483e-01 1.51789935e+00
 9.42321090e-01 9.90055264e-01 3.01448774e-01 1.76306712e-01
 2.66072897e-01 8.45710373e-01 1.05755113e+00 7.06753179e-01
 5.25275530e-01 1.02510703e+00 1.31471022e+00 1.98788688e+00
 2.88875445e+00 1.83211977e+00 5.15800485e-01 3.73807369e-01
 3.78775634e-01 2.89411999e+00 1.95520862e+00 1.63177938e-01
 1.99508977e-01 4.05824222e-01 4.93998918e-01 4.88334060e-01
 3.25883865e-01 2.67574712e-01 1.60381892e-01 3.09207633e-01
 5.66914662e-01 2.73636299e-01 1.51262685e-01 4.63489187e-01
 2.32274967e+00 6.03567480e-01 2.27813920e-01 2.39879561e-01
 5.20029089e-01 2.26300922e-01 2.73049289e-01 2.84921496e-01
 1.88432515e-01 1.79895300e-01 1.08529993e-01 9.35697239e-02
 1.03398139e-01 1.37898307e-01 1.33798178e-01 1.34725171e-01
 1.76918938e-01 1.46803620e-01 1.16308519e-01 9.62543205e-02
 9.28573290e-02 8.24658473e-02 9.10918885e-02 9.22256067e-02
 1.03412456e-01 9.82463854e-02 1.04346779e-01 1.18474225e-01
 1.07327143e-01 8.62239914e-02 8.00192192e-02 8.29500907e-02
 8.11208432e-02 8.88451769e-02 8.01034628e-02 9.57208844e-02
 9.46153405e-02 9.20585903e-02 8.65672759e-02 8.74014787e-02
 9.09715692e-02 9.07798503e-02 1.03295844e-01 1.15217468e-01
 2.09475577e-01 2.14072732e-01 9.72395621e-02 8.14831759e-02
 8.21971144e-02 8.23824953e-02 8.29956351e-02 8.92144106e-02
 8.61188488e-02 8.51979177e-02 8.24638867e-02 8.60294016e-02
 8.52090175e-02 8.22494159e-02 8.18570682e-02 8.00801146e-02
 7.75772658e-02 8.01196725e-02 7.88136422e-02 7.68749314e-02]",fear
"[0.01517395 0.0164216  0.01779456 0.01617307 0.02135479 0.08997977
 0.62038722 3.87805161 1.26114021 0.05681024 0.07995449 0.08847552
 0.35309467 1.37506839 3.30354473 2.67314726 1.20336936 0.09800257
 0.0902815  0.31006448 0.56376918 0.76331784 0.45285824 0.2432666
 0.35215619 0.48113523 1.25483432 2.71622424 0.82531045 0.07461927
 0.05391237 0.41847121 0.60528913 0.38348709 0.06725348 0.18729581
 0.51348163 1.10909606 2.68862164 2.2800715  1.79185226 0.92261405
 0.8324161  2.5209907  9.57085259 7.80694178 5.06732845 1.74163359
 0.48748935 0.55821779 0.4184638  0.13044497 0.1016697  0.07854984
 0.0661857  0.08066612 0.18415988 0.10684676 0.03024838 0.02928059
 0.14399201 0.10069899 0.02907352 0.06165629 0.232368   0.22509296
 0.15816283 0.14810138 0.18973832 0.15171431 0.17073878 0.19950134
 0.1592019  0.08984273 0.05954661 0.05904763 0.04561031 0.04235439
 0.03751    0.02851593 0.03039019 0.07260477 0.0540306  0.23498991
 0.20543554 0.06638028 0.05235686 0.04203124 0.06361346 0.07114882
 0.06733959 0.04842254 0.07454343 0.04331259 0.0281529  0.01872022
 0.01817781 0.01761357 0.01724784 0.01856056 0.01831532 0.01806373
 0.01865073 0.01632403 0.01745761 0.01926064 0.02169265 0.02259827
 0.01840784 0.02045581 0.02019908 0.01790647 0.01657962 0.01632914
 0.0162538  0.01631889 0.0160342  0.01655618 0.01698378 0.01683422
 0.01744009 0.01742967 0.01694551 0.01676523 0.01645961 0.01706416
 0.01658601 0.01606639]",disgust
"[ 0.04053187  0.04155586  0.03642005  0.0286206   0.0450371   1.16457618
  4.41531178  8.5215664  18.0919269   1.89209956  0.09402749  0.23176807
  2.43077889  6.89635866  7.87924977  3.9304331   4.09367135  1.96212413
  0.16563433  0.59400989  0.66533204  0.82747129  0.427608    0.23226494
  0.27831375  0.35991209  4.62434089 10.34458328  1.97930254  0.32749539
  0.0694043   0.08519691  0.06592337  0.08366592  0.22411639  2.58816161
  3.26214215  0.4891758   0.13911511  0.2915825   2.67187583  3.08707282
  6.76919421  3.69935501  0.39927186  0.59597284  2.20975636  1.54801704
  1.82253877  0.5207865   0.20911597  0.10260736  0.1239411   0.19297552
  0.11489566  0.10609444  0.0620232   0.05036131  0.05661306  0.06298081
  0.14853566  0.11804621  0.0565946   0.13889804  0.1582054   0.14837169
  0.15104927  0.17426039  0.25095563  0.23983552  0.36236942  0.35426503
  0.45949832  0.43627102  0.13997781  0.06886151  0.04469543  0.08695399
  0.05299438  0.04706864  0.06219765  0.0981517   0.1270408   0.13479219
  0.21710232  0.15673173  0.12979588  0.17035628  0.14780175  0.13769615
  0.14182618  0.16751485  0.12253999  0.07446222  0.03855881  0.041195
  0.03339336  0.03251239  0.03221499  0.03509629  0.03551015  0.03487095
  0.030987    0.03710975  0.04918826  0.0383466   0.034055    0.0337006
  0.02919001  0.03716035  0.03725533  0.03370681  0.02925349  0.02891856
  0.0282122   0.02797078  0.02832441  0.02813635  0.02880004  0.03059439
  0.03124815  0.03065767  0.02997499  0.02831995  0.02719452  0.02908131
  0.0294463   0.027358  ]",disgust
"[ 0.0202572   0.01965968  0.02428082  0.02225602  0.02679141  1.36036443
  6.20556704  3.94505587  0.20679324  0.04982734  0.06447166  0.23546221
  1.79214921  2.72044295  6.49191383 10.05049662  0.57750193  0.09600096
  0.18038658  0.59386974  0.49342946  0.5599957   0.29435973  0.23503355
  0.14168939  0.64223479  2.09518161  3.94448641  0.94587647  0.18083433
  0.37941313  0.90607128  2.06625921  1.16114879  0.55563691  0.21103417
  0.74974822  8.51118998  9.07274153  7.4401682   2.43665608  0.7161704
  0.42264082  1.52859762  3.73031746  3.98342849  1.53256582  0.89265923
  0.5300499   0.69100799  0.47318392  0.08016029  0.12777372  0.16015784
  0.07248173  0.04908735  0.07158412  0.05736914  0.0330478   0.03273868
  0.0949834   0.09237178  0.05830854  0.05662928  0.08475228  0.11918622
  0.11537874  0.14648598  0.14509851  0.09576011  0.10051841  0.08943158
  0.05861008  0.03131926  0.02266842  0.02672193  0.02891514  0.02803595
  0.02866187  0.0243108   0.02318298  0.02222493  0.02183476  0.02247231
  0.02314014  0.02281424  0.0243924   0.03692228  0.04772288  0.05039791
  0.04389167  0.03206554  0.02686875  0.02165036  0.01961248  0.02033694
  0.02113268  0.02190166  0.02292611  0.02324035  0.02390794  0.02241043
  0.02339388  0.02125521  0.02063226  0.02571975  0.02934542  0.02617271
  0.02402871  0.02315949  0.02468456  0.02221192  0.02188964  0.02151625
  0.02177411  0.02117847  0.02171669  0.0200457   0.02150828  0.0214716
  0.02144105  0.02156925  0.02172331  0.02095233  0.02052717  0.02115353
  0.02112514  0.02111947]",disgust
"[ 0.06401897  0.06876132  0.07653366  0.06651524  0.08628801  0.32160986
  4.49408422 26.5055951  26.55321676 12.97254347 18.07648535 12.98081793
 13.00076887 17.63451981 26.27747712 17.154489   10.11724074 10.78611308
  7.85356348 10.63059063  3.81353547  1.80610727  0.77664065  1.88848559
  1.74111587  1.13416868  2.00986539  3.34535679  1.28162736  1.25468928
  2.36785727  3.86378771  1.80220774  1.34299711  2.97484896  3.83181121
  7.97603216 19.23676542 13.2368125   5.51400066  3.60056271  1.60451302
  1.31767259  1.31096836  1.53695445  1.25646391  1.39706685  1.2297732
  0.82972764  1.25016374  0.70838754  0.1712753   0.44865209  0.38286598
  0.13335206  0.12212741  0.16107336  0.19259565  0.13205031  0.08099557
  0.10549756  0.16346487  0.22701384  0.19601185  0.13644227  0.11894423
  0.16520794  0.19544187  0.20913173  0.16185319  0.15809998  0.14164799
  0.18486392  0.11590594  0.07863526  0.07212647  0.08758559  0.10953387
  0.18761994  0.51154586  0.20602258  0.12035102  0.18570573  0.31539811
  0.31546781  0.53690786  0.6417702   0.89252754  0.64498608  0.4829583
  0.48966729  0.26865857  0.16372374  0.14053494  0.10341328  0.08909024
  0.08422056  0.08398631  0.09957781  0.12617661  0.14006269  0.11892552
  0.10142659  0.08273767  0.09722983  0.14471339  0.13539809  0.08974293
  0.07788483  0.07114747  0.07979741  0.07506419  0.07939308  0.0854359
  0.07248701  0.0752053   0.0746414   0.0718524   0.08137003  0.07772702
  0.07343059  0.07312429  0.07592186  0.0733076   0.06831506  0.07443257
  0.07206801  0.07074429]",surprised
"[ 0.10254498  0.10643461  0.12342757  0.12424883  0.14052585  0.28509193
  3.80404454 21.43317498 50.50953058 34.59564299  8.67300084  5.02370014
  7.60634043 11.9458844  22.13876614 17.53905313 11.73922339 13.87862438
  7.99150948 10.60447972  4.7722197   2.52775903  1.4113063   2.53644875
  4.56143841  5.36251198  6.00692991  7.04332887  2.65017105  1.6795139
  2.12261646  4.41846003  2.81826417  1.97243504  2.64816812  2.15089177
  4.62452581  7.86221403  9.88771829  9.284965    7.30854178  6.71888108
  8.79881127  7.82825343  6.91908899  6.2845127   6.42962397  5.47812305
  3.57703866  5.10838108  2.69476019  1.00247154  2.38372199  0.97415168
  0.82539186  1.21212239  0.78610969  0.85126745  1.81945071  0.51709985
  0.78567506  0.75294061  0.69205741  0.60160359  0.5601113   0.57677147
  1.65641835  1.96629303  1.50877884  1.29770041  1.2282581   0.76549911
  0.49179789  0.23785154  0.13939683  0.12642552  0.15737135  0.20567222
  0.20449564  0.23681483  0.23619894  0.27359139  0.38417748  0.38008116
  0.6879187   1.10396899  0.85103858  0.66342498  0.59319035  0.74169482
  0.87851471  0.316682    0.14567903  0.13359518  0.11020117  0.11108491
  0.11452149  0.1260475   0.14379603  0.14817587  0.14051745  0.1172588
  0.13304114  0.11270451  0.1282577   0.14305879  0.13110545  0.10472969
  0.10289655  0.10370749  0.11814993  0.11110835  0.09992062  0.10350176
  0.0996954   0.0976096   0.09864258  0.09417914  0.09862118  0.09898012
  0.09949749  0.09939314  0.09952933  0.10302177  0.09746388  0.10037256
  0.09784414  0.09481192]",surprised
"[ 0.10423489  0.08748153  0.09132428  0.09780439  0.13945125  0.6318459
  7.03220017 24.55779663 30.29142101 28.71233205 27.98528831 11.36555434
  8.80255902 17.56019133 23.31843014  9.70267074  6.52223368  7.97513369
  5.46722393  9.50835271  5.05663717  2.30991057  1.6174771   3.26751068
  3.06086757  2.82313484  5.53678191  4.74813072  1.46158013  1.85760841
  3.54749906  4.13596032  2.23232177  1.36083167  3.50611504  5.84470071
  9.41783826 19.28012118 25.85032797 26.70640739 18.65905425 12.0070014
  7.0081538   4.27145289  2.79691921  1.49651098  0.72744127  2.00060208
  2.44831347  2.56025044  1.45791029  0.33282714  1.41399368  0.89213831
  0.37248938  0.28222109  0.52959852  0.80273303  0.40557319  0.30707629
  0.47164904  0.83368557  0.6923354   0.71208809  0.99116356  0.53395198
  0.25601482  0.23415921  0.42666754  0.54037547  0.2266772   0.21117586
  0.24242691  0.12385355  0.13358778  0.17728335  0.51708816  0.54269463
  0.34949668  0.36660333  0.4125281   0.80511841  0.60828176  0.77719333
  0.79995298  0.6208078   0.39746227  0.45314377  0.37647592  0.32772948
  0.28396936  0.17629277  0.11060836  0.10177379  0.13010731  0.1269014
  0.12081942  0.12496279  0.12003054  0.12731172  0.13278325  0.12725223
  0.12505321  0.10106889  0.10363327  0.10489064  0.10636418  0.11020296
  0.11737157  0.10965114  0.10812859  0.10707224  0.1064964   0.10298567
  0.09435086  0.10165054  0.09229657  0.09745178  0.09535488  0.10488542
  0.09580347  0.09290555  0.09602746  0.09769018  0.09916549  0.10004935
  0.09416087  0.09556564]",surprised
"[3.00287036e-03 3.69156385e-03 3.66052357e-03 5.63186454e-03
 1.35195721e-02 1.16889179e-01 2.03583717e+00 1.42446508e+01
 1.44466343e+01 5.79889202e+00 2.14177918e+00 6.14750481e+00
 1.82380142e+01 1.48858862e+01 4.97504520e+00 5.35186958e+00
 2.99831438e+00 2.47409344e+00 3.07558131e+00 4.09743261e+00
 6.86467230e-01 2.64989465e-01 1.05545247e+00 1.52992284e+00
 1.06855547e+00 1.87220347e+00 3.56247830e+00 2.59632993e+00
 7.24982858e-01 1.07593870e+00 5.01562119e-01 2.11891904e-01
 2.03657925e-01 1.06337249e+00 2.78718901e+00 1.09207850e+01
 1.04326220e+01 2.24591827e+01 2.38846016e+01 6.89715385e+00
 2.38720107e+00 1.17957473e+00 4.06840086e-01 3.98895293e-01
 1.37413502e+00 2.77317953e+00 2.72165847e+00 2.13194180e+00
 1.46404016e+00 1.66155624e+00 2.70903200e-01 9.41858217e-02
 1.90195292e-01 1.99466065e-01 2.49281526e-01 7.46997178e-01
 1.61156952e+00 6.31299913e-01 8.39899540e-01 6.31861210e-01
 1.65896070e+00 1.45420134e+00 8.40295076e-01 1.30993891e+00
 1.11576223e+00 5.33076644e-01 4.45770979e-01 1.87954828e-01
 1.54530600e-01 3.74126658e-02 3.41812260e-02 5.47602959e-02
 1.39481500e-02 5.04962867e-03 1.27427028e-02 1.07850637e-02
 6.95832074e-02 1.48791373e-01 7.39398897e-02 2.43016660e-01
 2.20065370e-01 7.22311661e-02 5.80833741e-02 8.93233195e-02
 1.89882472e-01 4.02746439e-01 4.84953940e-01 4.40550774e-01
 2.62128621e-01 1.49053901e-01 1.40299618e-01 2.86671426e-02
 1.56312529e-02 7.52833718e-03 8.40112753e-03 1.21834707e-02
 8.10190756e-03 9.48114041e-03 1.41964639e-02 3.29929329e-02
 5.50426953e-02 2.38592736e-02 2.17043534e-02 8.83078016e-03
 5.78903873e-03 1.85860172e-02 5.03442436e-02 1.16090076e-02
 3.56546952e-03 3.88475746e-04 1.16321107e-03 5.34562161e-03
 6.33398537e-03 1.48102641e-03 4.69586201e-04 2.77457410e-04
 3.26181354e-04 3.10808100e-04 4.92885942e-04 8.46788869e-04
 1.38074881e-03 1.06711115e-03 7.69556325e-04 3.79019039e-04
 5.13367588e-04 5.39967674e-04 5.39926172e-04 3.65734813e-05]",happiness
"[2.27182568e-03 2.62311543e-03 2.67143571e-03 3.28781269e-03
 9.97279678e-03 7.76439756e-02 3.03909332e-01 1.30163729e+00
 3.25693440e+00 1.65883684e+00 3.62855291e+00 1.14218178e+01
 3.66433258e+01 2.56931801e+01 5.84914684e+00 5.32827139e-01
 5.06100833e-01 1.23046970e+00 9.44903731e-01 2.26638269e+00
 3.68373442e+00 3.78433299e+00 4.05797911e+00 1.76675129e+00
 8.21911514e-01 4.17713022e+00 1.22248049e+01 2.47275143e+01
 4.27347946e+00 4.78411674e-01 7.13142231e-02 5.98503537e-02
 1.35743514e-01 2.81813741e+00 6.11150837e+00 4.46422815e+00
 4.42169142e+00 3.81408930e+00 2.47851110e+00 9.73609328e-01
 2.64295268e+00 7.90857792e+00 6.00528288e+00 3.14460850e+00
 4.07333040e+00 2.04857755e+00 5.56156576e-01 5.97207010e-01
 1.50577080e+00 1.59429049e+00 2.35288516e-01 3.07975084e-01
 6.27102435e-01 2.32653782e-01 9.15266514e-01 7.07912922e-01
 7.34905601e-02 1.31372601e-01 2.21472144e-01 5.96428335e-01
 1.88129973e+00 9.93327200e-01 1.24484666e-01 1.44488320e-01
 6.43973649e-01 1.55190778e+00 1.30786693e+00 7.80834854e-01
 6.38756454e-02 1.27738276e-02 1.57472491e-02 1.02232480e-02
 5.56529779e-03 1.28945382e-02 6.65969495e-03 1.71244293e-02
 1.35273123e-02 2.36896411e-01 3.11616004e-01 1.43604890e-01
 2.78686762e-01 1.64759472e-01 2.74572581e-01 1.21586829e-01
 1.02599442e-01 1.42169371e-01 2.19558895e-01 1.92977577e-01
 6.34583607e-02 3.98861878e-02 3.86097804e-02 4.79153097e-02
 1.68037023e-02 3.60881314e-02 2.54910812e-02 1.04363011e-02
 9.57133807e-03 3.72479903e-03 3.51585681e-03 1.02734631e-02
 1.21909613e-02 2.37795711e-02 2.13731527e-02 1.42141702e-02
 1.49184521e-02 1.76543985e-02 4.38177735e-02 8.75270739e-03
 2.51504406e-03 2.19601556e-03 2.54796050e-03 8.54005385e-03
 1.21613648e-02 8.99092876e-04 7.51031737e-04 2.80556589e-04
 2.07055593e-04 3.43668304e-04 5.10796788e-04 6.41735445e-04
 7.95618223e-04 7.30539090e-04 3.54951364e-04 1.73179898e-04
 5.42407681e-04 8.42817652e-04 2.62654386e-04 2.89842628e-05]",happiness
"[2.72185192e-03 2.80665327e-03 2.00279406e-03 2.79653189e-03
 1.55016091e-02 1.70296267e-01 1.93190181e+00 7.49864531e+00
 4.68115807e+00 2.16675138e+00 2.61959839e+00 7.24047041e+00
 1.71304970e+01 1.75647984e+01 5.44064331e+00 1.49879897e+00
 1.14380038e+00 4.06774342e-01 2.06043065e-01 9.27096367e-01
 1.61769843e+00 1.12970066e+00 5.26391864e-01 2.23787642e+00
 1.94684029e+00 6.07785511e+00 6.82097960e+00 2.01851678e+00
 1.39746678e+00 9.75732744e-01 1.39429390e-01 8.14942122e-02
 1.83545411e-01 4.75694388e-01 5.34834337e+00 7.26636553e+00
 5.90324593e+00 6.83046913e+00 5.32231426e+00 9.71925449e+00
 5.83766270e+00 3.68757796e+00 8.08492947e+00 1.65555215e+00
 1.08047318e+00 4.78410721e-01 2.73529828e-01 2.66843534e+00
 4.67207289e+00 1.97707224e+00 8.97001505e-01 5.29477060e-01
 2.98632205e-01 2.18933582e-01 6.97568476e-01 3.72077733e-01
 2.42355198e-01 3.84580612e-01 6.09533787e-01 5.97437799e-01
 4.54185367e-01 9.11252856e-01 6.89347208e-01 4.48377162e-01
 7.87140727e-01 2.01454401e+00 4.35743332e-01 2.18863457e-01
 1.06327146e-01 6.33652061e-02 2.33709246e-01 1.72229797e-01
 1.12559479e-02 4.57178289e-03 1.89338643e-02 3.17371935e-02
 1.16636023e-01 1.79255709e-01 1.41412973e-01 1.56316176e-01
 2.58893102e-01 2.52305388e-01 1.24893084e-01 7.59000033e-02
 7.39552304e-02 6.78020567e-02 6.63437471e-02 1.21951692e-01
 5.51776737e-02 4.48104963e-02 3.05518378e-02 2.01182347e-02
 5.71316760e-03 6.34275610e-03 1.25613231e-02 6.96789799e-03
 3.38435965e-03 2.62434036e-03 1.38180645e-03 3.33650527e-03
 2.79552001e-03 2.74062157e-03 1.80329545e-03 2.12841807e-03
 4.08976618e-03 4.28356044e-03 3.45284329e-03 2.07807519e-03
 1.27891346e-03 3.34896985e-03 1.16534000e-02 8.56185518e-03
 5.33830095e-03 1.80089392e-03 8.39541026e-04 1.27325929e-03
 9.08798305e-04 1.63213897e-03 1.15616515e-03 3.59612377e-03
 4.11592005e-03 2.16444535e-03 1.58522627e-03 8.79223167e-04
 7.01865065e-04 3.13036563e-03 3.72166582e-03 2.65511742e-04]",happiness
"[1.09494524e-03 1.42230175e-03 1.56274298e-03 3.36221885e-03
 1.11969179e-02 2.94438824e-02 1.09156156e+00 6.62872171e+00
 2.17753410e+01 5.03180265e+00 6.99800014e-01 4.72076625e-01
 1.14900596e-01 9.84873772e-02 2.20482975e-01 9.21266526e-02
 4.67453450e-02 3.36324483e-01 1.49577975e-01 7.54001318e-03
 3.85301351e-03 9.76921525e-03 1.51184201e-02 2.93627605e-02
 2.98271235e-02 4.24639247e-02 9.72779915e-02 4.26444337e-02
 2.60404106e-02 1.36187561e-02 4.05169977e-03 4.36137617e-03
 2.30461042e-02 5.53679615e-02 1.78473845e-01 1.01876110e-01
 1.76080793e-01 3.69991332e-01 3.37055057e-01 5.60174048e-01
 5.04285872e-01 4.61829752e-01 1.98109999e-01 3.51256877e-01
 1.53634280e-01 9.41131189e-02 5.95517196e-02 9.62430164e-02
 4.82127294e-02 6.12859726e-02 3.15742455e-02 1.61230769e-02
 8.92561581e-03 2.92124227e-03 3.12145567e-03 5.00933174e-03
 3.10565997e-03 1.37059651e-02 1.05061624e-02 6.45102700e-04
 1.10920786e-03 8.35863175e-04 8.40748660e-04 1.28910539e-03
 2.62560113e-03 1.28858176e-03 4.20389883e-03 8.08752049e-03
 1.45756779e-02 6.52828626e-03 4.35954798e-03 4.81938384e-03
 2.94605480e-03 2.40293867e-03 1.94003398e-03 1.00590452e-03
 2.83663068e-03 9.78643540e-03 5.99048752e-03 1.80277321e-02
 6.57152534e-02 1.25571154e-02 2.31291186e-02 2.92121898e-02
 2.16926932e-02 7.90460501e-03 7.73802353e-03 4.46712971e-03
 4.64155199e-03 3.78030096e-03 3.82834510e-03 4.01600311e-03
 7.69364275e-03 2.85465783e-03 1.21610947e-02 8.98292102e-03
 1.51640931e-02 1.03276065e-02 2.83247163e-03 5.63153904e-03
 4.87168459e-03 4.23444388e-03 2.94655119e-03 3.58824222e-03
 5.67148346e-03 1.96969602e-03 1.17951143e-03 5.07290417e-04
 1.61047123e-04 1.08163273e-04 5.55222970e-04 1.07844791e-03
 3.38178419e-04 7.08892549e-05 1.12058995e-04 1.45841288e-04
 1.49037092e-04 1.83422817e-04 2.04433745e-04 2.60012690e-04
 2.35197454e-04 1.10554305e-04 6.81793390e-05 1.05076891e-04
 1.49075509e-04 3.90021771e-04 1.70429805e-04 1.21637049e-05]",sadness
"[3.37001705e-03 4.61105211e-03 2.94707110e-03 6.07040711e-03
 1.50058381e-02 4.53737825e-02 1.55712438e+00 3.13968945e+00
 2.09033623e+01 2.10842628e+01 1.68666899e+00 1.50359318e-01
 4.41549569e-02 1.48464620e-01 2.99743295e-01 1.30578518e-01
 7.63646066e-02 1.20621420e-01 4.45617914e-01 7.02234864e-01
 7.79134184e-02 1.39355108e-01 3.17433625e-02 2.39968784e-02
 4.22385111e-02 4.17668708e-02 1.55661628e-01 6.33299723e-02
 1.41803725e-02 2.77502034e-02 6.54403213e-03 3.12446919e-03
 1.53964944e-02 4.89450395e-02 1.22509755e-01 7.11651072e-02
 2.61698514e-01 4.01851416e-01 4.16728348e-01 1.78971946e-01
 1.29320845e-01 2.96759933e-01 1.21588878e-01 2.66044252e-02
 3.82296145e-02 1.61426328e-02 9.27977264e-03 1.77123640e-02
 2.21205931e-02 3.88805866e-02 2.30259597e-02 1.79610997e-02
 9.79519170e-03 9.83457919e-03 1.94982160e-02 3.98427481e-03
 1.78716367e-03 3.08049051e-03 4.43632994e-03 3.90057638e-03
 5.01346448e-03 3.45702167e-03 2.44869012e-03 9.72274132e-03
 2.08238680e-02 1.50061343e-02 2.00278144e-02 1.51279308e-02
 2.60589235e-02 2.27476694e-02 2.18664128e-02 9.01167747e-03
 2.42893444e-03 2.62486353e-03 2.27287598e-03 1.66781642e-03
 2.11092853e-03 5.81788458e-03 5.59835555e-03 1.97511073e-02
 5.06977849e-02 9.10116807e-02 4.55043055e-02 1.41789764e-01
 1.67969540e-01 2.83999946e-02 1.81838199e-02 2.56520510e-02
 1.12438025e-02 5.94201125e-03 6.37096772e-03 4.97444766e-03
 3.98541382e-03 9.95624159e-03 7.73597741e-03 8.52613803e-03
 4.75850701e-03 8.96360143e-04 1.87386910e-03 1.57916136e-02
 1.31245051e-02 6.48594275e-03 7.43078813e-03 6.98780874e-03
 3.92408343e-03 2.00838130e-03 3.10837966e-03 2.41849874e-03
 8.92154989e-04 1.00019177e-04 2.69488955e-04 4.97258035e-04
 1.39751437e-03 1.34635658e-03 1.43336336e-04 5.58114378e-04
 3.54180374e-04 5.65229275e-04 1.85285069e-04 2.22863877e-04
 1.88366481e-04 2.91321659e-04 3.16670048e-04 2.47476884e-04
 2.86453986e-04 3.71461530e-04 1.41990429e-04 4.68292046e-06]",sadness
"[2.47116404e-04 2.33310057e-04 4.40615520e-04 8.68958945e-04
 4.26619779e-03 7.82426912e-03 3.23124677e-02 4.45903361e-01
 1.00454426e+00 4.99882603e+00 3.32913589e+00 8.13646221e+00
 1.22577734e+01 3.91940236e+00 2.01268220e+00 1.52775419e+00
 4.47776139e-01 1.13973483e-01 1.03719749e-01 4.93668705e-01
 1.94780037e-01 4.10530120e-02 9.71387625e-02 2.71960199e-01
 5.41807592e-01 1.18651295e+00 1.84655035e+00 9.85787749e-01
 7.04298615e-02 1.17786545e-02 2.88652275e-02 4.71404009e-02
 6.93734214e-02 1.01988427e-01 7.33764708e-01 2.04408360e+00
 4.97993565e+00 1.86614075e+01 3.84020305e+00 3.15277487e-01
 8.80313814e-02 5.31471260e-02 6.51751161e-02 3.21318001e-01
 2.45269090e-01 8.87734711e-01 5.65708160e-01 3.29268426e-01
 2.02012390e-01 9.17052105e-02 1.22275725e-02 2.70300824e-03
 9.49824508e-03 2.07582731e-02 9.49169248e-02 1.75326392e-01
 4.24849391e-01 1.77086711e-01 1.02741368e-01 1.43954873e-01
 1.03609577e-01 8.16980749e-02 5.55704869e-02 1.93255156e-01
 4.78561252e-01 1.11196674e-01 2.79469397e-02 1.72953568e-02
 2.04109140e-02 7.02471584e-02 2.15464141e-02 2.41922699e-02
 1.90894678e-02 1.26770819e-02 4.56750998e-03 1.31147681e-03
 3.45229474e-03 8.93800147e-03 2.99369302e-02 7.43226036e-02
 8.44770297e-02 1.88512821e-02 1.07535124e-02 1.45405913e-02
 1.82711612e-02 1.39565961e-02 1.12855826e-02 1.24828266e-02
 1.23356357e-02 2.64715571e-02 3.06667015e-02 1.96029563e-02
 1.52603453e-02 4.90659708e-03 1.38721627e-03 3.56521894e-04
 1.88280450e-04 2.87825213e-04 9.23191488e-04 1.37439964e-03
 3.46181425e-03 3.95102100e-03 1.32825850e-02 7.72444252e-03
 2.67112465e-03 2.21344107e-03 7.61148345e-04 9.77954245e-04
 1.85032398e-03 2.66873883e-03 2.96866708e-03 1.38165173e-03
 5.53520513e-04 3.17526225e-04 4.84909542e-04 2.10807048e-04
 3.13412165e-04 2.38425811e-04 4.18151292e-04 1.09845227e-04
 3.07615817e-04 7.55424262e-04 1.83991346e-04 7.71611376e-05
 7.77273963e-05 2.77862928e-05 1.75299574e-05 2.76196897e-06]",sadness
